indices,forgetting counts,forgettable,targets
48755,14,1,4
48756,16,1,0
48757,0,0,7
48758,0,0,9
48759,0,0,4
48760,0,0,4
48761,1,1,0
48762,0,0,1
48763,6,1,8
48764,0,0,9
48765,0,0,7
48766,0,0,6
48767,3,1,5
48768,0,0,3
48769,0,0,9
48770,0,0,0
48771,0,0,8
48772,10,1,2
48773,0,0,7
48774,0,0,9
48775,0,0,1
48776,0,0,8
48777,0,0,5
48778,0,0,0
48779,1,1,7
48780,0,0,7
48781,1,1,1
48782,0,0,0
48783,5,1,8
48784,200,1,2
48785,4,1,6
48786,13,1,6
48787,1,1,6
48788,0,0,1
48789,0,0,1
48790,0,0,2
48791,3,1,2
48792,0,0,2
48793,0,0,7
48794,5,1,4
48795,0,0,7
48796,1,1,2
48797,0,0,8
48798,0,0,8
48799,2,1,2
48800,0,0,1
48801,0,0,5
48802,0,0,3
48803,3,1,1
48804,0,0,5
48805,0,0,3
48806,0,0,9
48807,0,0,5
48808,0,0,9
48809,0,0,7
48810,0,0,3
48811,0,0,8
48812,0,0,8
48813,0,0,1
48814,0,0,1
48815,4,1,6
48816,0,0,1
48817,0,0,7
48818,0,0,8
48819,0,0,4
48820,0,0,5
48821,0,0,2
48822,0,0,5
48823,0,0,1
48824,0,0,5
48825,0,0,2
48826,0,0,1
48827,0,0,4
48828,0,0,8
48829,12,1,4
48830,0,0,1
48831,0,0,5
48832,0,0,3
48833,0,0,2
48834,4,1,2
48835,0,0,2
48836,0,0,0
48837,5,1,0
48838,0,0,1
48839,0,0,8
48840,0,0,5
48841,1,1,3
48842,0,0,6
48843,0,0,9
48844,0,0,6
48845,0,0,1
48846,0,0,4
48847,1,1,6
48848,17,1,0
48849,0,0,8
48850,1,1,2
48851,0,0,6
48852,0,0,4
48853,5,1,4
48854,0,0,9
48855,0,0,3
48856,0,0,6
48857,2,1,7
48858,0,0,8
48859,0,0,8
48860,8,1,0
48861,0,0,0
48862,0,0,4
48863,10,1,9
48864,0,0,9
48865,3,1,4
48866,0,0,5
48867,0,0,2
48868,1,1,4
48869,0,0,8
48870,0,0,7
48871,0,0,3
48872,0,0,1
48873,3,1,3
48874,0,0,8
48875,0,0,5
48876,0,0,2
48877,0,0,1
48878,0,0,5
48879,0,0,5
48880,0,0,8
48881,0,0,0
48882,0,0,0
48883,0,0,7
48884,0,0,8
48885,0,0,7
48886,1,1,0
48887,0,0,6
48888,0,0,7
48889,0,0,5
48890,0,0,9
48891,0,0,0
48892,2,1,6
48893,0,0,3
48894,0,0,0
48895,0,0,5
48896,17,1,9
48897,0,0,0
48898,0,0,0
48899,0,0,7
48900,0,0,0
48901,0,0,0
48902,1,1,2
48903,0,0,1
48904,0,0,5
48905,0,0,5
48906,0,0,9
48907,0,0,8
48908,0,0,7
48909,11,1,0
48910,0,0,6
48911,0,0,5
48912,0,0,3
48913,0,0,6
48914,0,0,5
48915,18,1,0
48916,0,0,7
48917,20,1,6
48918,12,1,6
48919,2,1,6
48920,0,0,2
48921,0,0,0
48922,0,0,8
48923,0,0,9
48924,0,0,7
48925,0,0,1
48926,0,0,3
48927,1,1,3
48928,0,0,2
48929,15,1,8
48930,0,0,7
48931,5,1,2
48932,0,0,8
48933,0,0,8
48934,0,0,7
48935,0,0,4
48936,0,0,2
48937,0,0,3
48938,0,0,9
48939,4,1,3
48940,0,0,9
48941,0,0,1
48942,200,1,6
48943,9,1,0
48944,0,0,1
48945,0,0,8
48946,0,0,9
48947,1,1,5
48948,0,0,8
48949,3,1,4
48950,0,0,3
48951,0,0,4
48952,0,0,0
48953,29,1,3
48954,0,0,5
48955,0,0,9
48956,0,0,4
48957,0,0,4
48958,0,0,1
48959,0,0,2
48960,0,0,7
48961,8,1,2
48962,0,0,0
48963,6,1,9
48964,5,1,0
48965,0,0,0
48966,0,0,9
48967,0,0,8
48968,2,1,5
48969,0,0,1
48970,0,0,1
48971,19,1,1
48972,1,1,6
48973,0,0,5
48974,0,0,5
48975,0,0,8
48976,0,0,2
48977,9,1,2
48978,1,1,0
48979,0,0,6
48980,11,1,2
48981,0,0,7
48982,0,0,2
48983,0,0,3
48984,0,0,3
48985,31,1,6
48986,2,1,4
48987,0,0,1
48988,0,0,1
48989,0,0,4
48990,0,0,6
48991,0,0,5
48992,0,0,8
48993,0,0,2
48994,0,0,9
48995,0,0,3
48996,0,0,3
48997,0,0,9
48998,20,1,0
48999,0,0,3
49000,0,0,1
49001,0,0,8
49002,18,1,4
49003,1,1,4
49004,0,0,9
49005,5,1,2
49006,2,1,5
49007,10,1,4
49008,4,1,0
49009,0,0,2
49010,0,0,1
49011,0,0,8
49012,0,0,3
49013,0,0,8
49014,0,0,2
49015,0,0,5
49016,0,0,7
49017,0,0,5
49018,0,0,0
49019,0,0,0
49020,0,0,9
49021,0,0,8
49022,0,0,4
49023,0,0,9
49024,1,1,0
49025,6,1,4
49026,12,1,6
49027,1,1,4
49028,0,0,1
49029,0,0,1
49030,6,1,4
49031,0,0,5
49032,0,0,5
49033,0,0,3
49034,26,1,6
49035,0,0,8
49036,0,0,1
49037,36,1,6
49038,0,0,8
49039,0,0,7
49040,1,1,7
49041,0,0,8
49042,0,0,9
49043,0,0,0
49044,0,0,7
49045,4,1,4
49046,0,0,7
49047,0,0,7
49048,0,0,3
49049,0,0,8
49050,1,1,9
49051,0,0,3
49052,2,1,0
49053,0,0,0
49054,0,0,0
49055,1,1,7
49056,9,1,1
49057,0,0,8
49058,0,0,5
49059,0,0,7
49060,0,0,7
49061,27,1,2
49062,1,1,6
49063,0,0,7
49064,0,0,5
49065,5,1,4
49066,0,0,3
49067,0,0,1
49068,14,1,0
49069,5,1,2
49070,13,1,6
49071,20,1,4
49072,0,0,2
49073,0,0,5
49074,8,1,2
49075,0,0,7
49076,36,1,3
49077,1,1,2
49078,3,1,3
49079,27,1,0
49080,0,0,9
49081,0,0,8
49082,0,0,3
49083,0,0,9
49084,0,0,2
49085,0,0,8
49086,0,0,9
49087,0,0,1
49088,0,0,5
49089,1,1,6
49090,0,0,1
49091,0,0,9
49092,0,0,5
49093,0,0,8
49094,0,0,3
49095,0,0,1
49096,4,1,6
49097,1,1,0
49098,1,1,1
49099,17,1,0
49100,0,0,5
49101,0,0,4
49102,0,0,7
49103,0,0,7
49104,0,0,9
49105,7,1,2
49106,0,0,1
49107,0,0,7
49108,8,1,3
49109,0,0,1
49110,0,0,6
49111,0,0,1
49112,0,0,7
49113,0,0,5
49114,0,0,4
49115,0,0,5
49116,29,1,6
49117,0,0,6
49118,0,0,2
49119,0,0,8
49120,0,0,4
49121,0,0,9
49122,0,0,5
49123,0,0,1
49124,0,0,2
49125,16,1,5
49126,0,0,1
49127,7,1,3
49128,0,0,9
49129,1,1,0
49130,0,0,4
49131,0,0,0
49132,0,0,1
49133,0,0,8
49134,1,1,6
49135,3,1,5
49136,0,0,3
49137,0,0,2
49138,0,0,5
49139,0,0,2
49140,0,0,2
49141,0,0,8
49142,0,0,5
49143,0,0,0
49144,0,0,3
49145,0,0,7
49146,1,1,9
49147,0,0,9
49148,0,0,6
49149,0,0,9
49150,18,1,5
49151,36,1,2
49152,0,0,4
49153,0,0,7
49154,0,0,5
49155,0,0,5
49156,0,0,3
49157,0,0,4
49158,0,0,3
49159,0,0,5
49160,25,1,6
49161,0,0,5
49162,0,0,0
49163,0,0,8
49164,0,0,5
49165,0,0,2
49166,0,0,9
49167,0,0,4
49168,0,0,6
49169,0,0,5
49170,5,1,6
49171,0,0,8
49172,0,0,8
49173,0,0,1
49174,0,0,5
49175,0,0,7
49176,0,0,2
49177,0,0,2
49178,0,0,5
49179,0,0,1
49180,0,0,8
49181,0,0,5
49182,0,0,6
49183,0,0,6
49184,1,1,4
49185,0,0,0
49186,0,0,9
49187,0,0,2
49188,14,1,4
49189,0,0,2
49190,0,0,4
49191,0,0,1
49192,0,0,5
49193,0,0,5
49194,0,0,2
49195,10,1,6
49196,0,0,5
49197,0,0,8
49198,0,0,7
49199,0,0,3
49200,0,0,1
49201,1,1,3
49202,0,0,3
49203,0,0,2
49204,0,0,8
49205,0,0,2
49206,0,0,9
49207,8,1,0
49208,0,0,7
49209,0,0,3
49210,0,0,7
49211,0,0,3
49212,0,0,1
49213,0,0,1
49214,0,0,3
49215,0,0,3
49216,0,0,1
49217,8,1,7
49218,0,0,7
49219,0,0,2
49220,0,0,1
49221,0,0,1
49222,6,1,2
49223,0,0,0
49224,0,0,5
49225,10,1,6
49226,0,0,0
49227,0,0,9
49228,0,0,4
49229,0,0,5
49230,0,0,1
49231,0,0,1
49232,0,0,3
49233,0,0,7
49234,0,0,2
49235,0,0,9
49236,0,0,9
49237,1,1,3
49238,4,1,4
49239,0,0,1
49240,0,0,5
49241,9,1,2
49242,0,0,5
49243,0,0,0
49244,0,0,7
49245,0,0,0
49246,0,0,8
49247,0,0,2
49248,22,1,2
49249,0,0,2
49250,0,0,7
49251,10,1,6
49252,4,1,6
49253,0,0,5
49254,19,1,2
49255,0,0,0
49256,4,1,0
49257,2,1,2
49258,7,1,2
49259,1,1,4
49260,0,0,8
49261,0,0,5
49262,0,0,0
49263,2,1,3
49264,0,0,6
49265,7,1,2
49266,8,1,3
49267,9,1,8
49268,0,0,2
49269,0,0,1
49270,0,0,3
49271,0,0,8
49272,3,1,7
49273,29,1,6
49274,0,0,9
49275,0,0,8
49276,0,0,7
49277,11,1,4
49278,0,0,7
49279,1,1,6
49280,0,0,3
49281,0,0,5
49282,0,0,7
49283,0,0,9
49284,0,0,3
49285,0,0,5
49286,19,1,6
49287,0,0,5
49288,2,1,0
49289,1,1,7
49290,0,0,0
49291,0,0,8
49292,0,0,5
49293,0,0,2
49294,1,1,7
49295,1,1,6
49296,6,1,6
49297,0,0,5
49298,0,0,8
49299,0,0,8
49300,10,1,1
49301,0,0,8
49302,0,0,5
49303,0,0,6
49304,23,1,9
49305,3,1,2
49306,0,0,6
49307,1,1,6
49308,0,0,1
49309,0,0,8
49310,0,0,5
49311,0,0,6
49312,0,0,5
49313,0,0,7
49314,1,1,2
49315,0,0,0
49316,0,0,9
49317,6,1,4
49318,0,0,9
49319,0,0,3
49320,0,0,9
49321,0,0,2
49322,0,0,4
49323,1,1,7
49324,1,1,6
49325,0,0,0
49326,7,1,3
49327,29,1,0
49328,0,0,0
49329,19,1,6
49330,0,0,4
49331,0,0,0
49332,0,0,1
49333,1,1,6
49334,0,0,0
49335,0,0,5
49336,0,0,7
49337,0,0,7
49338,17,1,0
49339,0,0,3
49340,0,0,8
49341,0,0,9
49342,0,0,1
49343,0,0,7
49344,0,0,9
49345,5,1,4
49346,0,0,7
49347,0,0,5
49348,8,1,6
49349,0,0,9
49350,0,0,9
49351,0,0,1
49352,0,0,7
49353,0,0,3
49354,0,0,2
49355,0,0,7
49356,0,0,1
49357,0,0,9
49358,0,0,8
49359,0,0,3
49360,1,1,4
49361,0,0,7
49362,0,0,5
49363,0,0,7
49364,0,0,5
49365,0,0,6
49366,0,0,1
49367,0,0,2
49368,0,0,4
49369,0,0,2
49370,0,0,8
49371,0,0,1
49372,0,0,8
49373,8,1,7
49374,0,0,2
49375,0,0,9
49376,1,1,8
49377,16,1,6
49378,1,1,8
49379,7,1,6
49380,2,1,9
49381,0,0,9
49382,0,0,2
49383,0,0,9
49384,0,0,3
49385,0,0,9
49386,0,0,1
49387,0,0,1
49388,0,0,1
49389,0,0,2
49390,0,0,2
49391,0,0,9
49392,0,0,9
49393,0,0,9
49394,0,0,0
49395,13,1,4
49396,15,1,6
49397,0,0,1
49398,23,1,4
49399,5,1,7
49400,0,0,5
49401,0,0,1
49402,1,1,4
49403,0,0,2
49404,7,1,3
49405,5,1,2
49406,0,0,0
49407,0,0,0
49408,0,0,0
49409,10,1,6
49410,13,1,6
49411,0,0,7
49412,29,1,4
49413,0,0,6
49414,32,1,9
49415,0,0,7
49416,1,1,3
49417,0,0,1
49418,0,0,9
49419,0,0,2
49420,0,0,9
49421,0,0,1
49422,4,1,6
49423,30,1,9
49424,10,1,3
49425,0,0,8
49426,0,0,2
49427,3,1,4
49428,0,0,8
49429,0,0,7
49430,20,1,6
49431,0,0,1
49432,0,0,3
49433,19,1,4
49434,10,1,3
49435,13,1,0
49436,31,1,2
49437,0,0,2
49438,16,1,2
49439,0,0,7
49440,9,1,6
49441,1,1,2
49442,0,0,7
49443,0,0,5
49444,0,0,0
49445,2,1,2
49446,0,0,8
49447,0,0,0
49448,0,0,3
49449,29,1,9
49450,0,0,8
49451,0,0,1
49452,1,1,8
49453,5,1,4
49454,0,0,8
49455,0,0,1
49456,0,0,9
49457,1,1,3
49458,1,1,2
49459,0,0,8
49460,1,1,5
49461,0,0,5
49462,18,1,2
49463,0,0,1
49464,25,1,6
49465,9,1,0
49466,0,0,7
49467,0,0,3
49468,0,0,5
49469,3,1,6
49470,0,0,7
49471,0,0,9
49472,13,1,0
49473,0,0,0
49474,0,0,8
49475,0,0,4
49476,0,0,5
49477,0,0,7
49478,0,0,0
49479,0,0,5
49480,5,1,3
49481,4,1,3
49482,0,0,4
49483,0,0,1
49484,0,0,8
49485,0,0,1
49486,0,0,0
49487,26,1,6
49488,0,0,4
49489,4,1,8
49490,0,0,8
49491,0,0,5
49492,0,0,9
49493,0,0,9
49494,0,0,5
49495,19,1,2
49496,5,1,2
49497,10,1,6
49498,0,0,7
49499,0,0,8
49500,0,0,2
49501,0,0,8
49502,19,1,3
49503,0,0,3
49504,0,0,0
49505,0,0,9
49506,200,1,6
49507,21,1,6
49508,0,0,7
49509,0,0,5
49510,0,0,9
49511,0,0,5
49512,0,0,9
49513,1,1,2
49514,0,0,5
49515,0,0,8
49516,0,0,2
49517,0,0,5
49518,0,0,5
49519,0,0,4
49520,0,0,9
49521,0,0,6
49522,0,0,5
49523,0,0,9
49524,0,0,8
49525,0,0,9
49526,0,0,2
49527,0,0,2
49528,0,0,1
49529,1,1,2
49530,0,0,7
49531,0,0,8
49532,0,0,3
49533,0,0,4
49534,1,1,1
49535,0,0,8
49536,0,0,1
49537,4,1,7
49538,3,1,8
49539,0,0,5
49540,0,0,2
49541,0,0,3
49542,0,0,1
49543,11,1,6
49544,0,0,1
49545,0,0,2
49546,0,0,7
49547,1,1,2
49548,9,1,3
49549,0,0,6
49550,0,0,3
49551,1,1,3
49552,0,0,0
49553,0,0,5
49554,12,1,8
49555,0,0,8
49556,0,0,1
49557,0,0,7
49558,0,0,5
49559,4,1,0
49560,0,0,2
49561,6,1,2
49562,0,0,7
49563,0,0,7
49564,19,1,7
49565,1,1,3
49566,9,1,3
49567,0,0,3
49568,8,1,0
49569,5,1,0
49570,0,0,1
49571,0,0,3
49572,24,1,0
49573,0,0,5
49574,0,0,7
49575,0,0,9
49576,0,0,2
49577,1,1,3
49578,0,0,0
49579,0,0,2
49580,2,1,8
49581,0,0,1
49582,0,0,9
49583,0,0,3
49584,0,0,8
49585,0,0,7
49586,1,1,7
49587,0,0,2
49588,0,0,1
49589,32,1,3
49590,0,0,9
49591,5,1,0
49592,0,0,0
49593,0,0,3
49594,0,0,5
49595,0,0,5
49596,0,0,6
49597,0,0,5
49598,0,0,3
49599,0,0,0
49600,0,0,1
49601,0,0,2
49602,0,0,1
49603,0,0,0
49604,1,1,6
49605,11,1,4
49606,0,0,5
49607,33,1,2
49608,0,0,1
49609,0,0,7
49610,0,0,1
49611,0,0,8
49612,0,0,2
49613,0,0,4
49614,0,0,0
49615,0,0,7
49616,0,0,1
49617,0,0,7
49618,0,0,9
49619,0,0,7
49620,0,0,0
49621,0,0,8
49622,0,0,9
49623,4,1,6
49624,0,0,5
49625,0,0,7
49626,0,0,3
49627,0,0,2
49628,0,0,9
49629,0,0,2
49630,12,1,0
49631,0,0,1
49632,0,0,8
49633,0,0,8
49634,31,1,4
49635,3,1,0
49636,0,0,1
49637,0,0,5
49638,0,0,7
49639,5,1,6
49640,4,1,2
49641,0,0,3
49642,30,1,6
49643,0,0,9
49644,18,1,0
49645,24,1,6
49646,0,0,9
49647,0,0,5
49648,6,1,3
49649,0,0,8
49650,0,0,7
49651,0,0,7
49652,11,1,8
49653,0,0,7
49654,31,1,0
49655,0,0,5
49656,0,0,8
49657,0,0,7
49658,12,1,3
49659,0,0,1
49660,0,0,1
49661,4,1,0
49662,0,0,9
49663,2,1,5
49664,200,1,0
49665,0,0,2
49666,0,0,1
49667,0,0,2
49668,14,1,0
49669,0,0,8
49670,0,0,6
49671,0,0,9
49672,0,0,7
49673,3,1,2
49674,0,0,3
49675,0,0,7
49676,0,0,5
49677,0,0,7
49678,3,1,0
49679,22,1,4
49680,28,1,0
49681,0,0,0
49682,0,0,8
49683,1,1,0
49684,17,1,6
49685,0,0,2
49686,0,0,8
49687,0,0,7
49688,0,0,1
49689,9,1,2
49690,0,0,7
49691,0,0,1
49692,0,0,0
49693,0,0,8
49694,2,1,4
49695,0,0,8
49696,0,0,5
49697,0,0,1
49698,30,1,4
49699,0,0,8
49700,0,0,3
49701,0,0,2
49702,0,0,8
49703,35,1,0
49704,0,0,3
49705,0,0,6
49706,0,0,5
49707,0,0,1
49708,0,0,1
49709,15,1,5
49710,0,0,8
49711,7,1,0
49712,2,1,3
49713,0,0,2
49714,0,0,8
49715,0,0,2
49716,0,0,1
49717,200,1,4
49718,0,0,8
49719,0,0,3
49720,0,0,6
49721,0,0,3
49722,0,0,0
49723,0,0,5
49724,1,1,9
49725,0,0,0
49726,0,0,7
49727,0,0,8
49728,0,0,3
49729,2,1,4
49730,1,1,4
49731,0,0,7
49732,0,0,2
49733,13,1,6
49734,0,0,9
49735,5,1,3
49736,200,1,2
49737,0,0,1
49738,0,0,1
49739,0,0,0
49740,0,0,1
49741,0,0,4
49742,0,0,5
49743,0,0,1
49744,0,0,9
49745,1,1,5
49746,0,0,6
49747,0,0,8
49748,0,0,8
49749,6,1,4
49750,0,0,7
49751,0,0,4
49752,0,0,7
49753,1,1,4
49754,0,0,0
49755,7,1,9
49756,1,1,6
49757,0,0,1
49758,4,1,6
49759,0,0,9
49760,0,0,2
49761,14,1,0
49762,0,0,1
49763,1,1,5
49764,15,1,0
49765,0,0,1
49766,0,0,0
49767,0,0,0
49768,0,0,1
49769,1,1,0
49770,0,0,7
49771,14,1,8
49772,0,0,0
49773,0,0,0
49774,0,0,7
49775,0,0,5
49776,0,0,0
49777,1,1,5
49778,1,1,8
49779,0,0,5
49780,0,0,6
49781,0,0,2
49782,0,0,2
49783,1,1,6
49784,0,0,7
49785,0,0,1
49786,0,0,4
49787,0,0,8
49788,0,0,5
49789,0,0,1
49790,0,0,8
49791,0,0,1
49792,0,0,4
49793,0,0,9
49794,0,0,7
49795,0,0,3
49796,0,0,1
49797,3,1,2
49798,0,0,1
49799,0,0,0
49800,6,1,6
49801,0,0,7
49802,0,0,9
49803,0,0,7
49804,0,0,0
49805,0,0,1
49806,0,0,0
49807,8,1,1
49808,0,0,3
49809,27,1,4
49810,0,0,1
49811,0,0,2
49812,0,0,0
49813,0,0,9
49814,0,0,0
49815,0,0,3
49816,23,1,6
49817,9,1,6
49818,6,1,5
49819,0,0,4
49820,0,0,4
49821,0,0,1
49822,0,0,9
49823,0,0,9
49824,0,0,4
49825,0,0,5
49826,5,1,6
49827,30,1,7
49828,0,0,8
49829,0,0,4
49830,0,0,3
49831,0,0,6
49832,0,0,3
49833,0,0,9
49834,0,0,3
49835,0,0,1
49836,0,0,3
49837,1,1,3
49838,0,0,0
49839,0,0,2
49840,0,0,1
49841,0,0,7
49842,24,1,4
49843,0,0,4
49844,0,0,2
49845,200,1,0
49846,12,1,3
49847,1,1,1
49848,15,1,6
49849,0,0,7
49850,0,0,1
49851,0,0,7
49852,0,0,5
49853,0,0,4
49854,0,0,8
49855,0,0,1
49856,0,0,8
49857,5,1,6
49858,2,1,3
49859,0,0,6
49860,0,0,1
49861,0,0,5
49862,0,0,6
49863,0,0,8
49864,200,1,2
49865,0,0,4
49866,0,0,1
49867,28,1,6
49868,0,0,1
49869,0,0,9
49870,13,1,6
49871,0,0,3
49872,0,0,5
49873,1,1,4
49874,0,0,1
49875,0,0,0
49876,0,0,9
49877,0,0,1
49878,16,1,2
49879,2,1,0
49880,32,1,4
49881,0,0,9
49882,0,0,9
49883,0,0,8
49884,0,0,5
49885,1,1,2
49886,5,1,5
49887,0,0,9
49888,15,1,2
49889,2,1,4
49890,2,1,7
49891,1,1,5
49892,0,0,5
49893,11,1,2
49894,30,1,3
49895,0,0,9
49896,26,1,2
49897,0,0,1
49898,0,0,8
49899,0,0,8
49900,0,0,7
49901,0,0,2
49902,0,0,8
49903,0,0,9
49904,2,1,2
49905,0,0,2
49906,13,1,0
49907,0,0,0
49908,0,0,0
49909,0,0,5
49910,0,0,3
49911,2,1,9
49912,0,0,6
49913,0,0,6
49914,1,1,7
49915,0,0,3
49916,2,1,6
49917,0,0,9
49918,10,1,0
49919,2,1,1
49920,0,0,7
49921,0,0,5
49922,0,0,2
49923,0,0,8
49924,9,1,4
49925,0,0,1
49926,0,0,2
49927,0,0,7
49928,0,0,4
49929,0,0,1
49930,8,1,6
49931,0,0,5
49932,0,0,2
49933,0,0,8
49934,0,0,9
49935,1,1,4
49936,5,1,4
49937,16,1,0
49938,0,0,9
49939,4,1,4
49940,0,0,0
49941,0,0,4
49942,0,0,5
49943,12,1,0
49944,26,1,6
49945,0,0,8
49946,0,0,8
49947,0,0,7
49948,0,0,3
49949,0,0,8
49950,0,0,1
49951,0,0,3
49952,0,0,9
49953,0,0,5
49954,16,1,7
49955,8,1,0
49956,0,0,5
49957,1,1,7
49958,0,0,8
49959,0,0,7
49960,2,1,6
49961,0,0,9
49962,12,1,2
49963,17,1,6
49964,13,1,2
49965,2,1,5
49966,13,1,7
49967,0,0,5
49968,2,1,9
49969,0,0,8
49970,23,1,5
49971,0,0,5
49972,3,1,6
49973,0,0,3
49974,0,0,7
49975,0,0,1
49976,0,0,6
49977,0,0,9
49978,4,1,9
49979,0,0,2
49980,0,0,5
49981,0,0,8
49982,3,1,5
49983,200,1,0
49984,0,0,9
49985,0,0,5
49986,0,0,2
49987,4,1,0
49988,0,0,2
49989,0,0,5
49990,0,0,9
49991,0,0,9
49992,10,1,6
49993,0,0,7
49994,4,1,7
49995,17,1,6
49996,13,1,6
49997,0,0,5
49998,0,0,1
49999,0,0,7
50000,0,0,9
50001,0,0,2
50002,0,0,1
50003,0,0,0
50004,1,1,2
50005,0,0,7
50006,0,0,9
50007,0,0,3
50008,0,0,1
50009,0,0,1
50010,0,0,9
50011,5,1,2
50012,1,1,6
50013,200,1,6
50014,0,0,2
50015,0,0,1
50016,0,0,3
50017,0,0,9
50018,20,1,9
50019,0,0,8
50020,24,1,3
50021,0,0,2
50022,0,0,4
50023,0,0,8
50024,0,0,2
50025,0,0,0
50026,1,1,6
50027,19,1,3
50028,1,1,3
50029,0,0,7
50030,1,1,6
50031,0,0,2
50032,0,0,3
50033,0,0,9
50034,3,1,2
50035,0,0,0
50036,0,0,1
50037,3,1,6
50038,0,0,1
50039,0,0,5
50040,0,0,8
50041,0,0,5
50042,0,0,5
50043,0,0,4
50044,1,1,4
50045,1,1,5
50046,0,0,3
50047,26,1,2
50048,0,0,9
50049,14,1,6
50050,15,1,4
50051,0,0,9
50052,17,1,0
50053,0,0,5
50054,14,1,6
50055,0,0,2
50056,0,0,5
50057,10,1,6
50058,0,0,2
50059,0,0,0
50060,0,0,8
50061,0,0,5
50062,3,1,6
50063,1,1,4
50064,3,1,3
50065,0,0,5
50066,15,1,2
50067,0,0,8
50068,0,0,9
50069,1,1,7
50070,0,0,3
50071,9,1,4
50072,0,0,4
50073,1,1,0
50074,0,0,3
50075,0,0,8
50076,0,0,7
50077,1,1,2
50078,0,0,0
50079,0,0,8
50080,0,0,3
50081,0,0,2
50082,1,1,4
50083,0,0,7
50084,0,0,7
50085,0,0,9
50086,0,0,2
50087,0,0,0
50088,0,0,1
50089,0,0,0
50090,16,1,4
50091,0,0,4
50092,0,0,6
50093,14,1,2
50094,0,0,7
50095,0,0,5
50096,1,1,0
50097,3,1,6
50098,0,0,9
50099,0,0,1
50100,0,0,3
50101,0,0,8
50102,0,0,4
50103,0,0,1
50104,16,1,6
50105,0,0,5
50106,5,1,2
50107,1,1,0
50108,0,0,3
50109,0,0,6
50110,0,0,7
50111,0,0,8
50112,0,0,8
50113,7,1,7
50114,0,0,6
50115,0,0,1
50116,6,1,4
50117,0,0,5
50118,1,1,9
50119,8,1,6
50120,1,1,5
50121,0,0,1
50122,3,1,1
50123,0,0,9
50124,0,0,9
50125,0,0,5
50126,0,0,0
50127,26,1,4
50128,0,0,0
50129,0,0,6
50130,0,0,4
50131,1,1,7
50132,1,1,7
50133,0,0,3
50134,0,0,9
50135,0,0,3
50136,0,0,2
50137,2,1,4
50138,4,1,0
50139,0,0,3
50140,0,0,8
50141,10,1,9
50142,0,0,9
50143,13,1,2
50144,4,1,3
50145,0,0,9
50146,19,1,0
50147,18,1,0
50148,0,0,7
50149,0,0,2
50150,0,0,8
50151,0,0,1
50152,0,0,0
50153,0,0,5
50154,3,1,2
50155,0,0,8
50156,15,1,0
50157,0,0,4
50158,3,1,0
50159,0,0,1
50160,19,1,0
50161,0,0,1
50162,0,0,1
50163,0,0,3
50164,0,0,3
50165,0,0,9
50166,0,0,2
50167,13,1,2
50168,0,0,1
50169,0,0,9
50170,0,0,5
50171,7,1,6
50172,0,0,6
50173,0,0,4
50174,0,0,1
50175,11,1,4
50176,0,0,8
50177,0,0,5
50178,0,0,9
50179,0,0,7
50180,0,0,3
50181,0,0,9
50182,0,0,8
50183,6,1,6
50184,9,1,7
50185,0,0,0
50186,0,0,8
50187,6,1,3
50188,1,1,1
50189,1,1,8
50190,0,0,2
50191,0,0,7
50192,0,0,3
50193,0,0,0
50194,0,0,7
50195,0,0,7
50196,0,0,9
50197,0,0,3
50198,36,1,6
50199,0,0,3
50200,0,0,0
50201,0,0,7
50202,0,0,3
50203,0,0,9
50204,26,1,0
50205,0,0,6
50206,26,1,6
50207,0,0,2
50208,1,1,3
50209,0,0,5
50210,0,0,2
50211,0,0,3
50212,0,0,1
50213,0,0,9
50214,0,0,4
50215,3,1,3
50216,2,1,1
50217,0,0,0
50218,0,0,2
50219,1,1,7
50220,0,0,0
50221,17,1,6
50222,0,0,0
50223,0,0,2
50224,0,0,4
50225,0,0,0
50226,0,0,9
50227,0,0,8
50228,0,0,1
50229,0,0,7
50230,0,0,7
50231,4,1,0
50232,16,1,8
50233,0,0,4
50234,13,1,2
50235,0,0,7
50236,0,0,1
50237,29,1,4
50238,9,1,2
50239,0,0,6
50240,0,0,0
50241,0,0,7
50242,0,0,7
50243,0,0,3
50244,15,1,3
50245,0,0,8
50246,1,1,8
50247,0,0,0
50248,1,1,8
50249,0,0,8
50250,0,0,7
50251,2,1,0
50252,0,0,1
50253,0,0,1
50254,0,0,3
50255,1,1,2
50256,2,1,0
50257,0,0,5
50258,0,0,7
50259,0,0,7
50260,0,0,5
50261,0,0,5
50262,0,0,3
50263,4,1,5
50264,2,1,1
50265,4,1,3
50266,0,0,1
50267,0,0,0
50268,14,1,4
50269,0,0,1
50270,16,1,6
50271,0,0,4
50272,13,1,6
50273,0,0,1
50274,200,1,7
50275,0,0,3
50276,0,0,5
50277,0,0,8
50278,12,1,9
50279,0,0,3
50280,2,1,6
50281,11,1,4
50282,13,1,6
50283,10,1,4
50284,0,0,2
50285,0,0,4
50286,0,0,7
50287,16,1,3
50288,0,0,5
50289,0,0,8
50290,0,0,5
50291,0,0,1
50292,0,0,4
50293,4,1,0
50294,2,1,2
50295,2,1,4
50296,0,0,6
50297,2,1,0
50298,0,0,8
50299,0,0,1
50300,2,1,2
50301,0,0,9
50302,0,0,6
50303,21,1,0
50304,0,0,3
50305,0,0,5
50306,1,1,0
50307,0,0,2
