indices,forgetting counts,forgettable,targets
37375,25,1,5
37376,0,0,9
37377,0,0,0
37378,5,1,6
37379,0,0,7
37380,19,1,6
37381,6,1,5
37382,1,1,1
37383,0,0,9
37384,0,0,8
37385,0,0,1
37386,1,1,4
37387,4,1,9
37388,0,0,4
37389,25,1,4
37390,5,1,1
37391,9,1,5
37392,2,1,9
37393,1,1,8
37394,1,1,8
37395,1,1,5
37396,11,1,5
37397,0,0,2
37398,4,1,8
37399,4,1,3
37400,0,0,9
37401,5,1,1
37402,3,1,5
37403,22,1,2
37404,1,1,6
37405,6,1,7
37406,1,1,8
37407,0,0,9
37408,0,0,3
37409,0,0,2
37410,5,1,3
37411,2,1,8
37412,0,0,1
37413,1,1,9
37414,1,1,3
37415,21,1,3
37416,1,1,8
37417,1,1,3
37418,14,1,1
37419,2,1,5
37420,5,1,8
37421,10,1,3
37422,0,0,1
37423,5,1,7
37424,1,1,2
37425,16,1,3
37426,3,1,6
37427,2,1,9
37428,0,0,1
37429,1,1,3
37430,7,1,7
37431,3,1,4
37432,0,0,0
37433,2,1,9
37434,3,1,5
37435,16,1,2
37436,6,1,5
37437,0,0,8
37438,2,1,4
37439,3,1,0
37440,21,1,1
37441,13,1,5
37442,15,1,4
37443,0,0,9
37444,0,0,9
37445,17,1,3
37446,1,1,2
37447,19,1,9
37448,1,1,7
37449,1,1,7
37450,2,1,4
37451,1,1,5
37452,2,1,9
37453,11,1,3
37454,0,0,9
37455,0,0,1
37456,1,1,0
37457,0,0,6
37458,6,1,7
37459,0,0,7
37460,0,0,1
37461,8,1,1
37462,9,1,5
37463,1,1,4
37464,12,1,2
37465,1,1,4
37466,17,1,4
37467,23,1,7
37468,0,0,1
37469,9,1,4
37470,19,1,5
37471,3,1,5
37472,3,1,7
37473,1,1,6
37474,0,0,7
37475,2,1,3
37476,0,0,1
37477,1,1,8
37478,7,1,9
37479,13,1,6
37480,1,1,1
37481,7,1,6
37482,0,0,7
37483,3,1,8
37484,0,0,5
37485,19,1,2
37486,7,1,5
37487,0,0,6
37488,5,1,2
37489,0,0,7
37490,1,1,9
37491,5,1,1
37492,0,0,8
37493,0,0,0
37494,0,0,1
37495,9,1,0
37496,18,1,7
37497,1,1,7
37498,3,1,5
37499,1,1,9
37500,3,1,3
37501,18,1,5
37502,5,1,2
37503,6,1,2
37504,0,0,0
37505,0,0,1
37506,8,1,1
37507,19,1,4
37508,0,0,5
37509,1,1,9
37510,0,0,3
37511,1,1,2
37512,0,0,1
37513,12,1,3
37514,17,1,3
37515,11,1,2
37516,0,0,8
37517,0,0,0
37518,0,0,6
37519,5,1,0
37520,0,0,7
37521,13,1,5
37522,1,1,0
37523,28,1,3
37524,1,1,8
37525,17,1,7
37526,6,1,8
37527,0,0,5
37528,6,1,4
37529,0,0,7
37530,18,1,4
37531,0,0,5
37532,2,1,0
37533,16,1,1
37534,0,0,8
37535,0,0,9
37536,0,0,9
37537,0,0,5
37538,8,1,9
37539,3,1,9
37540,13,1,9
37541,16,1,5
37542,4,1,6
37543,10,1,6
37544,9,1,9
37545,0,0,2
37546,1,1,3
37547,7,1,9
37548,13,1,3
37549,10,1,2
37550,0,0,8
37551,0,0,1
37552,2,1,9
37553,2,1,4
37554,16,1,3
37555,18,1,8
37556,0,0,7
37557,1,1,8
37558,9,1,0
37559,0,0,5
37560,24,1,2
37561,1,1,0
37562,13,1,3
37563,13,1,4
37564,2,1,6
37565,3,1,8
37566,1,1,0
37567,0,0,8
37568,0,0,5
37569,7,1,4
37570,0,0,1
37571,0,0,9
37572,1,1,2
37573,0,0,7
37574,0,0,6
37575,17,1,9
37576,3,1,4
37577,9,1,4
37578,0,0,2
37579,0,0,6
37580,1,1,9
37581,7,1,2
37582,5,1,9
37583,0,0,8
37584,13,1,3
37585,0,0,4
37586,1,1,2
37587,6,1,8
37588,0,0,1
37589,15,1,5
37590,0,0,1
37591,15,1,4
37592,2,1,1
37593,0,0,6
37594,0,0,2
37595,11,1,7
37596,6,1,1
37597,2,1,9
37598,2,1,5
37599,6,1,4
37600,0,0,9
37601,14,1,7
37602,1,1,4
37603,0,0,6
37604,0,0,9
37605,0,0,0
37606,9,1,9
37607,6,1,9
37608,5,1,7
37609,0,0,6
37610,5,1,5
37611,0,0,1
37612,2,1,5
37613,25,1,2
37614,4,1,4
37615,11,1,2
37616,0,0,1
37617,4,1,6
37618,0,0,1
37619,3,1,0
37620,0,0,1
37621,22,1,5
37622,26,1,5
37623,3,1,5
37624,1,1,7
37625,1,1,6
37626,18,1,2
37627,14,1,4
37628,19,1,0
37629,4,1,9
37630,0,0,1
37631,5,1,3
37632,1,1,5
37633,1,1,8
37634,0,0,9
37635,15,1,7
37636,0,0,7
37637,10,1,7
37638,0,0,6
37639,1,1,4
37640,12,1,3
37641,19,1,8
37642,5,1,8
37643,12,1,8
37644,4,1,3
37645,13,1,2
37646,1,1,0
37647,17,1,2
37648,7,1,0
37649,2,1,4
37650,0,0,1
37651,12,1,7
37652,1,1,1
37653,2,1,8
37654,0,0,6
37655,7,1,7
37656,0,0,4
37657,10,1,3
37658,4,1,7
37659,0,0,8
37660,0,0,7
37661,1,1,7
37662,6,1,3
37663,21,1,2
37664,0,0,0
37665,1,1,4
37666,0,0,1
37667,0,0,9
37668,6,1,3
37669,21,1,3
37670,0,0,7
37671,0,0,7
37672,0,0,0
37673,16,1,0
37674,12,1,0
37675,20,1,3
37676,21,1,5
37677,1,1,4
37678,18,1,9
37679,1,1,7
37680,1,1,5
37681,0,0,8
37682,1,1,6
37683,13,1,7
37684,8,1,2
37685,12,1,5
37686,0,0,2
37687,6,1,1
37688,9,1,4
37689,0,0,1
37690,11,1,0
37691,0,0,4
37692,11,1,8
37693,6,1,0
37694,17,1,6
37695,0,0,7
37696,10,1,4
37697,2,1,3
37698,1,1,1
37699,19,1,6
37700,0,0,3
37701,0,0,6
37702,0,0,1
37703,0,0,8
37704,19,1,0
37705,0,0,6
37706,6,1,5
37707,2,1,4
37708,0,0,5
37709,0,0,9
37710,8,1,8
37711,1,1,8
37712,11,1,0
37713,13,1,2
37714,23,1,6
37715,0,0,6
37716,0,0,7
37717,0,0,6
37718,4,1,0
37719,1,1,4
37720,15,1,5
37721,19,1,4
37722,15,1,8
37723,3,1,9
37724,0,0,7
37725,8,1,6
37726,0,0,8
37727,0,0,1
37728,10,1,0
37729,0,0,0
37730,1,1,9
37731,0,0,4
37732,2,1,5
37733,2,1,3
37734,18,1,6
37735,22,1,6
37736,19,1,5
37737,0,0,9
37738,3,1,0
37739,1,1,9
37740,5,1,5
37741,2,1,4
37742,1,1,2
37743,10,1,1
37744,0,0,7
37745,0,0,2
37746,0,0,5
37747,11,1,0
37748,7,1,6
37749,4,1,5
37750,31,1,5
37751,2,1,9
37752,0,0,3
37753,3,1,3
37754,6,1,2
37755,0,0,1
37756,9,1,3
37757,10,1,4
37758,1,1,0
37759,1,1,6
37760,6,1,7
37761,6,1,0
37762,12,1,9
37763,20,1,7
37764,6,1,6
37765,21,1,3
37766,13,1,2
37767,0,0,7
37768,3,1,5
37769,1,1,3
37770,9,1,3
37771,1,1,8
37772,4,1,0
37773,9,1,3
37774,5,1,6
37775,2,1,4
37776,5,1,3
37777,2,1,4
37778,8,1,4
37779,0,0,1
37780,1,1,9
37781,0,0,2
37782,0,0,9
37783,21,1,0
37784,12,1,5
37785,26,1,3
37786,0,0,8
37787,2,1,7
37788,0,0,0
37789,3,1,6
37790,19,1,5
37791,0,0,7
37792,3,1,1
37793,6,1,9
37794,4,1,8
37795,13,1,5
37796,1,1,6
37797,0,0,2
37798,4,1,8
37799,9,1,1
37800,0,0,7
37801,0,0,1
37802,2,1,7
37803,0,0,8
37804,24,1,3
37805,1,1,4
37806,14,1,0
37807,3,1,7
37808,0,0,8
37809,17,1,3
37810,2,1,7
37811,21,1,2
37812,1,1,3
37813,0,0,5
37814,17,1,8
37815,21,1,5
37816,13,1,2
37817,3,1,3
37818,7,1,6
37819,7,1,9
37820,1,1,2
37821,1,1,2
37822,0,0,6
37823,0,0,8
37824,1,1,9
37825,2,1,6
37826,8,1,1
37827,7,1,4
37828,16,1,2
37829,18,1,3
37830,0,0,1
37831,3,1,6
37832,2,1,8
37833,16,1,9
37834,2,1,5
37835,11,1,6
37836,1,1,7
37837,8,1,7
37838,0,0,2
37839,1,1,4
37840,6,1,2
37841,1,1,0
37842,1,1,7
37843,15,1,0
37844,0,0,1
37845,0,0,8
37846,22,1,6
37847,0,0,1
37848,4,1,2
37849,0,0,1
37850,18,1,4
37851,9,1,6
37852,1,1,5
37853,6,1,4
37854,19,1,4
37855,3,1,2
37856,0,0,2
37857,0,0,9
37858,0,0,8
37859,3,1,7
37860,3,1,5
37861,17,1,3
37862,0,0,7
37863,7,1,3
37864,1,1,9
37865,0,0,6
37866,0,0,1
37867,18,1,0
37868,0,0,5
37869,0,0,0
37870,0,0,0
37871,1,1,4
37872,5,1,0
37873,14,1,8
37874,17,1,5
37875,0,0,4
37876,5,1,5
37877,0,0,0
37878,14,1,2
37879,3,1,0
37880,14,1,5
37881,1,1,0
37882,2,1,7
37883,8,1,0
37884,3,1,7
37885,3,1,5
37886,8,1,4
37887,22,1,6
37888,8,1,8
37889,26,1,7
37890,3,1,6
37891,2,1,4
37892,3,1,7
37893,0,0,7
37894,0,0,5
37895,0,0,2
37896,6,1,7
37897,4,1,7
37898,10,1,7
37899,14,1,5
37900,4,1,5
37901,15,1,4
37902,10,1,7
37903,21,1,4
37904,13,1,3
37905,1,1,0
37906,11,1,3
37907,0,0,6
37908,7,1,7
37909,0,0,0
37910,23,1,3
37911,14,1,5
37912,21,1,3
37913,2,1,1
37914,9,1,5
37915,3,1,5
37916,4,1,1
37917,2,1,6
37918,0,0,6
37919,0,0,7
37920,0,0,1
37921,22,1,5
37922,4,1,6
37923,13,1,4
37924,26,1,3
37925,6,1,2
37926,1,1,6
37927,3,1,9
37928,8,1,4
37929,7,1,1
37930,0,0,7
37931,1,1,0
37932,4,1,2
37933,1,1,6
37934,12,1,2
37935,0,0,7
37936,5,1,5
37937,0,0,1
37938,0,0,1
37939,14,1,3
37940,1,1,6
37941,1,1,2
37942,0,0,4
37943,13,1,2
37944,2,1,0
37945,0,0,0
37946,3,1,5
37947,16,1,2
37948,12,1,7
37949,13,1,0
37950,11,1,0
37951,3,1,3
37952,14,1,2
37953,2,1,8
37954,1,1,4
37955,20,1,0
37956,0,0,6
37957,0,0,7
37958,3,1,5
37959,0,0,8
37960,6,1,4
37961,3,1,9
37962,17,1,0
37963,1,1,4
37964,1,1,3
37965,3,1,3
37966,13,1,3
37967,10,1,3
37968,1,1,9
37969,3,1,2
37970,4,1,6
37971,3,1,7
37972,3,1,2
37973,13,1,3
37974,1,1,6
37975,1,1,9
37976,0,0,0
37977,0,0,4
37978,0,0,0
37979,1,1,1
37980,1,1,7
37981,2,1,1
37982,1,1,3
37983,7,1,3
37984,1,1,0
37985,7,1,7
37986,2,1,5
37987,1,1,4
37988,2,1,8
37989,15,1,1
37990,0,0,2
37991,1,1,8
37992,0,0,6
37993,3,1,9
37994,0,0,8
37995,0,0,1
37996,19,1,4
37997,10,1,6
37998,0,0,3
37999,6,1,0
38000,2,1,0
38001,20,1,2
38002,5,1,8
38003,0,0,0
38004,20,1,5
38005,24,1,9
38006,6,1,3
38007,20,1,2
38008,15,1,8
38009,6,1,8
38010,8,1,0
38011,12,1,0
38012,4,1,3
38013,3,1,5
38014,1,1,4
38015,2,1,4
38016,12,1,2
38017,3,1,9
38018,17,1,9
38019,0,0,4
38020,3,1,6
38021,8,1,5
38022,22,1,2
38023,3,1,0
38024,1,1,9
38025,16,1,7
38026,0,0,6
38027,1,1,9
38028,0,0,1
38029,8,1,0
38030,23,1,2
38031,4,1,1
38032,7,1,2
38033,1,1,4
38034,3,1,8
38035,3,1,9
38036,2,1,0
38037,0,0,1
38038,11,1,2
38039,0,0,0
38040,1,1,3
38041,5,1,0
38042,0,0,7
38043,1,1,0
38044,12,1,0
38045,6,1,8
38046,0,0,2
38047,1,1,1
38048,22,1,3
38049,0,0,2
38050,18,1,6
38051,0,0,0
38052,0,0,0
38053,11,1,0
38054,15,1,2
38055,1,1,2
38056,4,1,9
38057,0,0,7
38058,21,1,2
38059,16,1,5
38060,5,1,2
38061,1,1,6
38062,0,0,7
38063,3,1,2
38064,0,0,1
38065,10,1,8
38066,12,1,3
38067,6,1,7
38068,1,1,3
38069,0,0,6
38070,9,1,4
38071,0,0,9
38072,15,1,2
38073,2,1,7
38074,16,1,5
38075,0,0,1
38076,5,1,4
38077,7,1,4
38078,22,1,1
38079,2,1,5
38080,22,1,2
38081,0,0,8
38082,2,1,9
38083,0,0,0
38084,5,1,1
38085,28,1,3
38086,0,0,1
38087,21,1,3
38088,7,1,6
38089,0,0,8
38090,1,1,4
38091,9,1,0
38092,2,1,4
38093,5,1,3
38094,1,1,7
38095,17,1,3
38096,19,1,2
38097,7,1,3
38098,0,0,0
38099,1,1,5
38100,19,1,3
38101,3,1,4
38102,19,1,2
38103,3,1,4
38104,1,1,7
38105,4,1,8
38106,14,1,5
38107,4,1,8
38108,16,1,5
38109,2,1,7
38110,19,1,7
38111,0,0,8
38112,11,1,0
38113,3,1,7
38114,31,1,5
38115,24,1,4
38116,9,1,9
38117,2,1,9
38118,3,1,5
38119,16,1,4
38120,0,0,8
38121,0,0,7
38122,3,1,6
38123,11,1,4
38124,3,1,4
38125,12,1,6
38126,7,1,3
38127,4,1,3
38128,2,1,7
38129,27,1,2
38130,0,0,0
38131,0,0,7
38132,0,0,9
38133,7,1,8
38134,4,1,4
38135,8,1,4
38136,2,1,8
38137,1,1,6
38138,1,1,8
38139,0,0,9
38140,0,0,5
38141,2,1,6
38142,3,1,7
38143,0,0,7
38144,0,0,5
38145,30,1,7
38146,0,0,4
38147,0,0,3
38148,16,1,6
38149,0,0,3
38150,5,1,2
38151,4,1,6
38152,1,1,1
38153,0,0,9
38154,0,0,0
38155,0,0,7
38156,0,0,6
38157,0,0,1
38158,0,0,8
38159,2,1,9
38160,18,1,5
38161,0,0,4
38162,14,1,8
38163,25,1,7
38164,22,1,8
38165,0,0,5
38166,0,0,6
38167,3,1,1
38168,8,1,9
38169,1,1,6
38170,10,1,2
38171,1,1,3
38172,0,0,5
38173,18,1,4
38174,0,0,1
38175,2,1,1
38176,4,1,7
38177,2,1,1
38178,0,0,7
38179,21,1,0
38180,13,1,7
38181,16,1,6
38182,0,0,2
38183,1,1,1
38184,0,0,8
38185,0,0,0
38186,17,1,2
38187,0,0,0
38188,0,0,4
38189,0,0,6
38190,4,1,0
38191,1,1,9
38192,0,0,1
38193,20,1,3
38194,15,1,7
38195,0,0,7
38196,1,1,7
38197,3,1,6
38198,0,0,0
38199,6,1,5
38200,16,1,3
38201,0,0,7
38202,12,1,5
38203,1,1,7
38204,1,1,1
38205,0,0,0
38206,30,1,8
38207,3,1,1
38208,6,1,0
38209,14,1,3
38210,5,1,5
38211,7,1,1
38212,14,1,7
38213,0,0,4
38214,0,0,8
38215,7,1,3
38216,0,0,2
38217,0,0,0
38218,0,0,8
38219,10,1,2
38220,3,1,7
38221,2,1,8
38222,0,0,0
38223,0,0,1
38224,3,1,0
38225,3,1,7
38226,0,0,9
38227,10,1,6
38228,0,0,4
38229,14,1,3
38230,6,1,6
38231,0,0,1
38232,2,1,7
38233,20,1,0
38234,5,1,2
38235,21,1,0
38236,0,0,7
38237,0,0,8
38238,18,1,0
38239,1,1,8
38240,19,1,5
38241,0,0,5
38242,8,1,4
38243,18,1,7
38244,1,1,2
38245,28,1,5
38246,2,1,3
38247,1,1,4
38248,2,1,4
38249,3,1,7
38250,0,0,6
38251,0,0,6
38252,17,1,7
38253,12,1,5
38254,13,1,0
38255,0,0,8
38256,8,1,7
38257,0,0,1
38258,0,0,5
38259,1,1,4
38260,0,0,1
38261,19,1,1
38262,0,0,1
38263,2,1,4
38264,1,1,8
38265,0,0,7
38266,0,0,1
38267,0,0,9
38268,1,1,6
38269,0,0,4
38270,0,0,1
38271,4,1,1
38272,2,1,5
38273,0,0,9
38274,2,1,8
38275,2,1,3
38276,7,1,8
38277,0,0,9
38278,0,0,1
38279,16,1,7
38280,1,1,9
38281,22,1,4
38282,2,1,1
38283,6,1,4
38284,0,0,7
38285,0,0,0
38286,27,1,7
38287,13,1,2
38288,9,1,8
38289,3,1,0
38290,16,1,6
38291,1,1,2
38292,1,1,3
38293,0,0,4
38294,17,1,4
38295,10,1,5
38296,9,1,4
38297,4,1,6
38298,0,0,6
38299,12,1,0
38300,0,0,9
38301,0,0,8
38302,2,1,5
38303,12,1,5
38304,0,0,3
38305,2,1,5
38306,0,0,5
38307,0,0,0
38308,18,1,7
38309,0,0,6
38310,0,0,6
38311,16,1,2
38312,13,1,0
38313,14,1,5
38314,0,0,9
38315,0,0,8
38316,15,1,4
38317,5,1,3
38318,19,1,6
38319,16,1,3
38320,6,1,0
38321,4,1,0
38322,2,1,8
38323,1,1,8
38324,4,1,9
38325,0,0,7
38326,2,1,0
38327,1,1,1
38328,0,0,9
38329,1,1,2
38330,24,1,1
38331,0,0,9
38332,20,1,8
38333,0,0,1
38334,25,1,0
38335,0,0,0
38336,2,1,6
38337,0,0,6
38338,5,1,3
38339,0,0,8
38340,11,1,0
38341,4,1,0
38342,4,1,0
38343,28,1,5
38344,0,0,0
38345,6,1,0
38346,0,0,5
38347,0,0,1
38348,1,1,8
38349,4,1,2
38350,0,0,4
38351,26,1,4
38352,13,1,2
38353,10,1,4
38354,2,1,4
38355,1,1,6
38356,2,1,7
38357,24,1,9
38358,0,0,7
38359,24,1,5
38360,0,0,3
38361,2,1,5
38362,1,1,8
38363,0,0,9
38364,12,1,3
38365,6,1,2
38366,2,1,5
38367,2,1,7
38368,2,1,0
38369,25,1,5
38370,4,1,9
38371,9,1,8
38372,0,0,6
38373,6,1,5
38374,17,1,8
38375,15,1,4
38376,6,1,4
38377,18,1,3
38378,4,1,9
38379,1,1,9
38380,14,1,9
38381,5,1,8
38382,0,0,8
38383,7,1,3
38384,2,1,8
38385,26,1,5
38386,5,1,4
38387,1,1,0
38388,1,1,7
38389,2,1,2
38390,3,1,3
38391,5,1,6
38392,8,1,5
38393,1,1,9
38394,0,0,7
38395,10,1,4
38396,9,1,6
38397,0,0,6
38398,4,1,2
38399,1,1,2
38400,1,1,3
38401,1,1,6
38402,2,1,9
38403,6,1,5
38404,5,1,4
38405,0,0,9
38406,5,1,9
38407,12,1,2
38408,1,1,8
38409,0,0,6
38410,4,1,0
38411,14,1,5
38412,5,1,8
38413,0,0,8
38414,0,0,9
38415,1,1,7
38416,0,0,8
38417,2,1,5
38418,0,0,4
38419,3,1,0
38420,19,1,1
38421,2,1,8
38422,5,1,7
38423,3,1,3
38424,25,1,5
38425,17,1,7
38426,0,0,9
38427,0,0,5
38428,5,1,6
38429,12,1,3
38430,2,1,9
38431,12,1,0
38432,16,1,3
38433,7,1,0
38434,10,1,2
38435,0,0,7
38436,2,1,8
38437,24,1,5
38438,1,1,6
38439,18,1,2
38440,27,1,7
38441,1,1,8
38442,4,1,3
38443,1,1,8
38444,1,1,3
38445,12,1,3
38446,1,1,1
38447,0,0,5
38448,24,1,1
38449,11,1,3
38450,0,0,6
38451,0,0,2
38452,9,1,1
38453,1,1,8
38454,12,1,4
38455,13,1,4
38456,3,1,2
38457,9,1,2
38458,2,1,8
38459,20,1,2
38460,2,1,8
38461,2,1,6
38462,1,1,6
38463,1,1,1
38464,0,0,1
38465,3,1,4
38466,1,1,0
38467,0,0,8
38468,0,0,7
38469,2,1,8
38470,0,0,6
38471,7,1,5
38472,18,1,3
38473,0,0,9
38474,0,0,7
38475,1,1,6
38476,0,0,2
38477,1,1,8
38478,0,0,0
38479,19,1,0
38480,8,1,2
38481,0,0,9
38482,0,0,1
38483,0,0,9
38484,0,0,1
38485,10,1,3
38486,6,1,7
38487,29,1,1
38488,1,1,2
38489,0,0,5
38490,10,1,6
38491,0,0,1
38492,1,1,4
38493,0,0,1
38494,7,1,9
38495,0,0,8
38496,21,1,4
38497,16,1,4
38498,22,1,5
38499,1,1,0
38500,0,0,7
38501,0,0,9
38502,0,0,2
38503,4,1,5
38504,4,1,3
38505,3,1,7
38506,1,1,8
38507,1,1,5
38508,1,1,6
38509,1,1,2
38510,0,0,7
38511,17,1,4
38512,1,1,7
38513,4,1,5
38514,0,0,1
38515,7,1,1
38516,3,1,9
38517,20,1,4
38518,25,1,0
38519,0,0,0
38520,1,1,2
38521,26,1,3
38522,22,1,1
38523,0,0,8
38524,21,1,8
38525,2,1,8
38526,1,1,4
38527,0,0,6
38528,23,1,7
38529,7,1,5
38530,0,0,9
38531,0,0,2
38532,0,0,9
38533,5,1,0
38534,16,1,6
38535,1,1,2
38536,0,0,0
38537,0,0,6
38538,6,1,7
38539,18,1,7
38540,2,1,8
38541,1,1,9
38542,0,0,1
38543,8,1,4
38544,6,1,8
38545,3,1,0
38546,0,0,2
38547,0,0,0
38548,2,1,6
38549,0,0,1
38550,1,1,7
38551,0,0,0
38552,8,1,3
38553,1,1,7
38554,8,1,8
38555,0,0,5
38556,2,1,2
38557,3,1,3
38558,0,0,2
38559,0,0,6
38560,0,0,2
38561,0,0,9
38562,3,1,1
38563,2,1,2
38564,1,1,5
38565,2,1,2
38566,0,0,0
38567,2,1,8
38568,1,1,6
38569,0,0,9
38570,1,1,5
38571,0,0,1
38572,0,0,6
38573,12,1,2
38574,1,1,0
38575,0,0,7
38576,0,0,0
38577,0,0,1
38578,0,0,4
38579,0,0,1
38580,1,1,0
38581,3,1,0
38582,2,1,5
38583,4,1,6
38584,1,1,4
38585,25,1,9
38586,0,0,0
38587,0,0,8
38588,1,1,6
38589,3,1,8
38590,0,0,1
38591,0,0,0
38592,12,1,2
38593,6,1,4
38594,0,0,2
38595,17,1,7
38596,6,1,1
38597,20,1,7
38598,0,0,4
38599,1,1,8
38600,1,1,5
38601,0,0,9
38602,7,1,9
38603,5,1,4
38604,3,1,7
38605,3,1,2
38606,14,1,6
38607,31,1,8
38608,3,1,8
38609,6,1,3
38610,0,0,1
38611,1,1,7
38612,5,1,6
38613,18,1,0
38614,0,0,3
38615,1,1,7
38616,17,1,7
38617,13,1,0
38618,11,1,0
38619,17,1,8
38620,13,1,3
38621,1,1,9
38622,1,1,2
38623,1,1,2
38624,26,1,5
38625,0,0,8
38626,5,1,3
38627,1,1,5
38628,13,1,0
38629,18,1,5
38630,12,1,1
38631,8,1,8
38632,8,1,5
38633,0,0,0
38634,0,0,3
38635,0,0,0
38636,27,1,5
38637,0,0,1
38638,0,0,2
38639,2,1,0
38640,4,1,4
38641,7,1,6
38642,15,1,1
38643,9,1,1
38644,3,1,9
38645,1,1,8
38646,1,1,1
38647,16,1,3
38648,1,1,3
38649,0,0,3
38650,0,0,1
38651,1,1,9
38652,19,1,3
38653,12,1,7
38654,0,0,3
38655,0,0,2
38656,2,1,0
38657,15,1,5
38658,2,1,1
38659,0,0,6
38660,8,1,4
38661,0,0,4
38662,1,1,6
38663,6,1,9
38664,11,1,2
38665,5,1,6
38666,0,0,8
38667,5,1,7
38668,4,1,4
38669,3,1,9
38670,5,1,0
38671,0,0,6
38672,12,1,5
38673,6,1,3
38674,0,0,6
38675,0,0,0
38676,0,0,2
38677,2,1,6
38678,9,1,7
38679,12,1,3
38680,15,1,5
38681,1,1,0
38682,1,1,1
38683,2,1,0
38684,29,1,3
38685,13,1,4
38686,12,1,8
38687,0,0,9
38688,0,0,7
38689,13,1,8
38690,0,0,6
38691,1,1,1
38692,0,0,5
38693,9,1,7
38694,0,0,8
38695,12,1,5
38696,8,1,5
38697,23,1,3
38698,0,0,6
38699,4,1,3
38700,0,0,8
38701,6,1,4
38702,11,1,3
38703,0,0,7
38704,7,1,2
38705,2,1,2
38706,1,1,3
38707,2,1,6
38708,1,1,4
38709,2,1,5
38710,1,1,1
38711,12,1,0
38712,22,1,4
38713,0,0,7
38714,8,1,4
38715,4,1,8
38716,4,1,0
38717,1,1,5
38718,13,1,0
38719,5,1,1
38720,0,0,4
38721,2,1,6
38722,0,0,2
38723,18,1,6
38724,0,0,8
38725,0,0,1
38726,0,0,8
38727,2,1,8
38728,13,1,4
38729,27,1,7
38730,3,1,4
38731,21,1,2
38732,6,1,7
38733,1,1,8
38734,0,0,8
38735,2,1,1
38736,0,0,6
38737,1,1,7
38738,2,1,6
38739,0,0,5
38740,2,1,9
38741,17,1,2
38742,3,1,9
38743,0,0,8
38744,0,0,1
38745,3,1,2
38746,4,1,2
38747,9,1,6
38748,6,1,0
38749,4,1,7
38750,2,1,2
38751,4,1,6
38752,6,1,9
38753,21,1,0
38754,1,1,8
38755,1,1,4
38756,0,0,1
38757,15,1,6
38758,19,1,5
38759,0,0,9
38760,6,1,7
38761,0,0,3
38762,18,1,4
38763,0,0,6
38764,1,1,3
38765,5,1,2
38766,3,1,2
38767,1,1,7
38768,3,1,9
38769,2,1,6
38770,14,1,0
38771,6,1,6
38772,7,1,0
38773,7,1,6
38774,1,1,4
38775,24,1,5
38776,0,0,4
38777,1,1,9
38778,0,0,9
38779,9,1,8
38780,0,0,7
38781,0,0,3
38782,4,1,0
38783,0,0,0
38784,18,1,5
38785,0,0,1
38786,11,1,6
38787,18,1,4
38788,9,1,5
38789,0,0,9
38790,1,1,5
38791,0,0,0
38792,2,1,5
38793,1,1,9
38794,0,0,4
38795,0,0,1
38796,5,1,0
38797,7,1,8
38798,0,0,7
38799,3,1,1
38800,0,0,8
38801,0,0,2
38802,2,1,4
38803,0,0,7
38804,9,1,1
38805,24,1,4
38806,8,1,2
38807,3,1,5
38808,5,1,8
38809,7,1,8
38810,0,0,4
38811,18,1,3
38812,0,0,1
38813,9,1,2
38814,1,1,7
38815,2,1,8
38816,0,0,1
38817,0,0,8
38818,1,1,1
38819,3,1,5
38820,0,0,9
38821,8,1,4
38822,0,0,1
38823,1,1,0
38824,0,0,4
38825,17,1,3
38826,1,1,7
38827,0,0,9
38828,3,1,0
38829,13,1,3
38830,2,1,2
38831,6,1,6
38832,1,1,8
38833,13,1,7
38834,2,1,6
38835,3,1,8
38836,2,1,9
38837,0,0,7
38838,0,0,1
38839,13,1,5
38840,19,1,5
38841,0,0,1
38842,0,0,1
38843,8,1,6
38844,0,0,6
38845,0,0,6
38846,0,0,5
38847,1,1,0
38848,17,1,9
38849,1,1,0
38850,0,0,8
38851,8,1,5
38852,2,1,4
38853,2,1,6
38854,5,1,5
38855,0,0,0
38856,0,0,6
38857,0,0,8
38858,1,1,1
38859,2,1,5
38860,0,0,5
38861,28,1,2
38862,0,0,8
38863,7,1,9
38864,7,1,6
38865,5,1,6
38866,1,1,6
38867,0,0,8
38868,0,0,9
38869,1,1,4
38870,0,0,8
38871,0,0,9
38872,0,0,1
38873,1,1,9
38874,13,1,5
38875,0,0,7
38876,0,0,4
38877,7,1,4
38878,23,1,1
38879,3,1,3
38880,17,1,3
38881,17,1,8
38882,16,1,5
38883,0,0,2
38884,8,1,7
38885,4,1,0
38886,2,1,5
38887,2,1,3
38888,4,1,5
38889,14,1,2
38890,6,1,7
38891,1,1,3
38892,12,1,1
38893,0,0,6
38894,5,1,3
38895,14,1,4
38896,2,1,5
38897,12,1,3
38898,1,1,0
38899,2,1,8
38900,1,1,0
38901,0,0,8
38902,3,1,1
38903,17,1,3
38904,0,0,8
38905,2,1,2
38906,5,1,4
38907,4,1,2
38908,0,0,1
38909,5,1,4
38910,1,1,4
38911,5,1,1
38912,14,1,3
38913,0,0,0
38914,0,0,8
38915,9,1,7
38916,25,1,9
38917,2,1,6
38918,7,1,7
38919,0,0,1
38920,0,0,7
38921,18,1,0
38922,0,0,6
38923,0,0,4
38924,15,1,5
38925,1,1,8
38926,0,0,9
38927,0,0,8
